,Unnamed: 0,Unnamed: 0.1,Post_ID,Comment,Likes,Comment_ID,Commenter_ID,created_time,keys
223716,223716,223762,101027597230_10153585051922231,Tanya Garcia not sure if the girls are interested,0,10153585051922231_10153585087197231,1.01542e+16,2016-06-21T12:39:50+0000,101027597230
223717,223717,223763,101027597230_10153585051922231,Eric Massengale wish we could go :(,0,10153585051922231_10153585287107231,1.02069e+16,2016-06-21T12:39:50+0000,101027597230
223718,223718,223764,101027597230_10153585051922231,Good offer;  thanks for the support.  We love ITR U.S. Army Fort Knox.,0,10153585051922231_10153585626762231,1.10136e+15,2016-06-21T12:39:50+0000,101027597230
223719,223719,223765,101027597230_10153585051922231,Zarafet Burrell are you there yet?! This would be fun.,0,10153585051922231_10153587442192231,1.02081e+16,2016-06-21T12:39:50+0000,101027597230
223720,223720,223766,101027597230_10153576669012231,Wade T. Grant Bryant Carruth,0,10153576669012231_10153577023547231,1.01538e+16,2016-06-17T17:15:06+0000,101027597230
223721,223721,223767,101027597230_10153576669012231,That's a fact Jack!,0,10153576669012231_10153577057187231,1.01544e+16,2016-06-17T17:15:06+0000,101027597230
223722,223722,223768,101027597230_10153576669012231,Cool I was in basic there when they filmed this. They used us in the graduation scene.,5,10153576669012231_10153577159222231,1.0205e+16,2016-06-17T17:15:06+0000,101027597230
223723,223723,223769,101027597230_10153576669012231,"STARS & B  STRIPES, could'nt wait to see it",0,10153576669012231_10153577223747231,1.02067e+16,2016-06-17T17:15:06+0000,101027597230
223724,223724,223770,101027597230_10153576669012231,this looks like 2nd  eng mp and bms  born killers ebbo,0,10153576669012231_10153577317487231,1.40505e+15,2016-06-17T17:15:06+0000,101027597230
223725,223725,223771,101027597230_10153576669012231,My first Duty station/second home Ì†ΩÌ±åÌ†ΩÌ±è,1,10153576669012231_10153577346702231,1.01002e+16,2016-06-17T17:15:06+0000,101027597230
223726,223726,223772,101027597230_10153576669012231,""" Had some great times @ FORT KNOXS n 1979.""",0,10153576669012231_10153577359767231,8.61944e+14,2016-06-17T17:15:06+0000,101027597230
223727,223727,223773,101027597230_10153576669012231,Rusty Bird,1,10153576669012231_10153577411312231,1.33356e+15,2016-06-17T17:15:06+0000,101027597230
223728,223728,223774,101027597230_10153576669012231,I was in High School in Radcliff during filming.,0,10153576669012231_10153577614972231,1.01537e+16,2016-06-17T17:15:06+0000,101027597230
223729,223729,223775,101027597230_10153576669012231,Ww2 barracks are going to be tore down,0,10153576669012231_10153577672067231,1.84499e+15,2016-06-17T17:15:06+0000,101027597230
223730,223730,223776,101027597230_10153576669012231,Was there for Basic Training in 1971....A-10-5,0,10153576669012231_10153577768257231,1.02101e+16,2016-06-17T17:15:06+0000,101027597230
223731,223731,223777,101027597230_10153576669012231,Loved that movie....boom shaka-lacka boom,0,10153576669012231_10153577770552231,1.33838e+15,2016-06-17T17:15:06+0000,101027597230
223732,223732,223778,101027597230_10153576669012231,Chris 'Kit' Larsen,1,10153576669012231_10153577802107231,1.01547e+16,2016-06-17T17:15:06+0000,101027597230
223733,223733,223779,101027597230_10153576669012231,Cassie Ruttledge,0,10153576669012231_10153577855047231,8.15856e+14,2016-06-17T17:15:06+0000,101027597230
223734,223734,223780,101027597230_10153576669012231,"Cool. I was an extra in the movie Stripes! Yes, I'm that old.....hehehe",0,10153576669012231_10153577930997231,1.01544e+16,2016-06-17T17:15:06+0000,101027597230
223735,223735,223781,101027597230_10153576669012231,Went to BCT there in 1985,0,10153576669012231_10153578251947231,1.0154e+16,2016-06-17T17:15:06+0000,101027597230
223736,223736,223782,101027597230_10153576669012231,"""Lighten up, Francis!""",0,10153576669012231_10153578408982231,1.02055e+16,2016-06-17T17:15:06+0000,101027597230
223737,223737,223783,101027597230_10153576669012231,My first duty time in the States as Italian LNO 1994-1997......great time!!!!,0,10153576669012231_10153578461037231,1.60942e+15,2016-06-17T17:15:06+0000,101027597230
223738,223738,223784,101027597230_10153576669012231,Wonderful memories from my time there. ROTC basic training and later stationed there for a almost 2 years.,0,10153576669012231_10153578578467231,1.02089e+16,2016-06-17T17:15:06+0000,101027597230
223739,223739,223785,101027597230_10153576669012231,awesome,0,10153576669012231_10153579378277231,1.00559e+15,2016-06-17T17:15:06+0000,101027597230
223740,223740,223786,101027597230_10153576669012231,"One of the hands from the Barber shop, cut my hair during processing.",1,10153576669012231_10153579571732231,1.01543e+16,2016-06-17T17:15:06+0000,101027597230
223741,223741,223787,101027597230_10153576669012231,I was there for Basic and AIT in 81 right after they finished filming. One of the first things our Drill Sergeant told us. Then we became men!!,1,10153576669012231_10153579705647231,1.64528e+15,2016-06-17T17:15:06+0000,101027597230
223742,223742,223788,101027597230_10153576669012231,the first thing they told us when we got off the bus.  the bldg with all the signs on their first night was the same as my first night. wish i coukd be there,0,10153576669012231_10153579845002231,1.02069e+16,2016-06-17T17:15:06+0000,101027597230
223743,223743,223789,101027597230_10153570703077231,Thanks so much Chief.  We greatly appreciate your confidence in your leadership.,0,10153570703077231_10153572372637231,1.10136e+15,2016-06-14T18:28:35+0000,101027597230
223744,223744,223790,101027597230_10153570697942231,I would love to do this,0,10153570697942231_10153570803912231,1.02071e+16,2016-06-14T18:24:22+0000,101027597230
223745,223745,223791,101027597230_10153568427882231,Thank you for posting this information!,2,10153568427882231_10153568791022231,8.26492e+14,2016-06-13T15:02:30+0000,101027597230
223746,223746,223792,101027597230_10153562380797231,Amanda Emmi BlackwellÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç,1,10153562380797231_10153562487802231,1.02098e+16,2016-06-10T19:49:02+0000,101027597230
223747,223747,223793,101027597230_10153562380797231,"19D OSUT,  Nov 1990 to Feb 1991.  Hated Agony, Misery, and Heartbreak at the time, but once they were all over, they made us better Soldiers and Cavalrymen.  Allons!",2,10153562380797231_10153562524977231,1.02101e+16,2016-06-10T19:49:02+0000,101027597230
223748,223748,223794,101027597230_10153562380797231,I remember them all to well. Had a lot of hatred at the time but looking back I am thankful for them pushing us to become strong and never quitting soldiers!! Army Strong!!!,2,10153562380797231_10153562589262231,1.13483e+15,2016-06-10T19:49:02+0000,101027597230
223749,223749,223795,101027597230_10153562380797231,Instant shin splints! Ì†ΩÌ∏°,1,10153562380797231_10153562593262231,1.02084e+16,2016-06-10T19:49:02+0000,101027597230
223750,223750,223796,101027597230_10153562380797231,25 miles with 1-26 IN circa 2010. Worst. Ruck march. Ever.,1,10153562380797231_10153562661787231,1.01003e+16,2016-06-10T19:49:02+0000,101027597230
223751,223751,223797,101027597230_10153562380797231,It rained the whole time we were out.,1,10153562380797231_10153562665782231,1.02091e+16,2016-06-10T19:49:02+0000,101027597230
223752,223752,223798,101027597230_10153562380797231,D 6/16 CAV  1ATB '89 - rucked those hills and got a brown recluse bite too that put me in IACH for 4 months! Good times!,1,10153562380797231_10153562666152231,1.01544e+16,2016-06-10T19:49:02+0000,101027597230
223753,223753,223799,101027597230_10153562380797231,"The good old days with the 19 Engineer battalion. Took my Hemet wrecker down those hills, miss them fun times 2009-2011.",1,10153562380797231_10153562669377231,1.02099e+16,2016-06-10T19:49:02+0000,101027597230
223754,223754,223800,101027597230_10153562380797231,"Photos don't serve these hills justic, nothing like standing atop the hill and watching the incline increase with each and every step you take on the downhill march, hoping the guy behind you doesn't lose his footing and run in to you.",6,10153562380797231_10153562673582231,1.01543e+16,2016-06-10T19:49:02+0000,101027597230
223755,223755,223801,101027597230_10153562380797231,Ivonne Sastre pops!,0,10153562380797231_10153562691047231,1.01543e+16,2016-06-10T19:49:02+0000,101027597230
223756,223756,223802,101027597230_10153562380797231,Jason Sastre,1,10153562380797231_10153562691852231,1.01543e+16,2016-06-10T19:49:02+0000,101027597230
223757,223757,223803,101027597230_10153562380797231,Got shin splits just from ooking at these photos.,2,10153562380797231_10153562718627231,1.01572e+16,2016-06-10T19:49:02+0000,101027597230
223758,223758,223804,101027597230_10153562380797231,Alphatraz 5/15 2001. Sleet.,1,10153562380797231_10153562744687231,1.02077e+16,2016-06-10T19:49:02+0000,101027597230
223759,223759,223805,101027597230_10153562380797231,"I've rucked these hills the past 2 years and each time I think it'll be easier, and each time I realize how much of a fool I was for thinking such thing!",1,10153562380797231_10153562754322231,1.23126e+15,2016-06-10T19:49:02+0000,101027597230
223760,223760,223806,101027597230_10153562380797231,Chrissy Voss...,0,10153562380797231_10153562778927231,1.24465e+15,2016-06-10T19:49:02+0000,101027597230
223761,223761,223807,101027597230_10153562380797231,Marathon training with Blair Pennington and Cheryl Ewart,2,10153562380797231_10153562789947231,1.01003e+16,2016-06-10T19:49:02+0000,101027597230
223762,223762,223808,101027597230_10153562380797231,Dec 2002. Echo 1/46,1,10153562380797231_10153562790072231,1.0157e+16,2016-06-10T19:49:02+0000,101027597230
223763,223763,223809,101027597230_10153562380797231,Chris DeMarsico Tyler Tarbox Alex Hazelton Ian Renteria Brian Balsz Kieran Moose Drylie Matthew McIntire  ooo the agony and defeat when we got to the top of this. These photos do no justice lol,3,10153562380797231_10153562857512231,1.01536e+16,2016-06-10T19:49:02+0000,101027597230
223764,223764,223810,101027597230_10153562380797231,5/15 June 08',1,10153562380797231_10153562861042231,8.4977e+11,2016-06-10T19:49:02+0000,101027597230
223765,223765,223811,101027597230_10153562380797231,Delta Co. 5/46 2010. They live up to their names.,1,10153562380797231_10153562873272231,1.15686e+15,2016-06-10T19:49:02+0000,101027597230
223766,223766,223812,101027597230_10153562380797231,Joey Craft,0,10153562380797231_10153562879457231,1.33137e+15,2016-06-10T19:49:02+0000,101027597230
223767,223767,223813,101027597230_10153562380797231,"C-19/4, Fort Knox 1986.  Remember these hills well!",0,10153562380797231_10153562879822231,1.61422e+15,2016-06-10T19:49:02+0000,101027597230
223768,223768,223814,101027597230_10153562380797231,"E 2/13 1AD.....the school in GA has nothing on these....crap I even went through reception at ""fort Arnold""....damn proud to be a blue grass tanker since 1990",0,10153562380797231_10153562887247231,1.11704e+15,2016-06-10T19:49:02+0000,101027597230
223769,223769,223815,101027597230_10153562380797231,"D-12-3, in Feb-April 1968, other than the gas house these were my favorites..............not.",1,10153562380797231_10153562890932231,1.22337e+15,2016-06-10T19:49:02+0000,101027597230
223770,223770,223816,101027597230_10153562380797231,1980 for me. Right before filming of Stripes.,3,10153562380797231_10153562900792231,1.22618e+15,2016-06-10T19:49:02+0000,101027597230
223771,223771,223817,101027597230_10153562380797231,Been on all of them,1,10153562380797231_10153562912827231,1.15886e+15,2016-06-10T19:49:02+0000,101027597230
223772,223772,223818,101027597230_10153562380797231,1978,1,10153562380797231_10153562913577231,1.15886e+15,2016-06-10T19:49:02+0000,101027597230
223773,223773,223819,101027597230_10153562380797231,"Ugh, GAFB ruck march up and down these... Killer",1,10153562380797231_10153562923247231,2.09179e+14,2016-06-10T19:49:02+0000,101027597230
223774,223774,223820,101027597230_10153562380797231,Rene Rhodes always takes the best photos!,1,10153562380797231_10153562941527231,1.02086e+16,2016-06-10T19:49:02+0000,101027597230
223775,223775,223821,101027597230_10153562380797231,"Aaron Justin I did the same. 1-26 2010. Stepped off at 2100, finished at 0800. My feet were literally throbbing. Duke Brigade always had fun ways of making us suffer. Duty First.",2,10153562380797231_10153562950392231,2.81807e+14,2016-06-10T19:49:02+0000,101027597230
223776,223776,223822,101027597230_10153562380797231,Jacob Rodriguez,1,10153562380797231_10153562952242231,1.09422e+15,2016-06-10T19:49:02+0000,101027597230
223777,223777,223823,101027597230_10153562380797231,Bravo 1/46 Basic Training!,2,10153562380797231_10153563020292231,1.01571e+16,2016-06-10T19:49:02+0000,101027597230
223778,223778,223824,101027597230_10153562380797231,i did basic on them hill in 76,2,10153562380797231_10153563021887231,1.02072e+16,2016-06-10T19:49:02+0000,101027597230
223779,223779,223825,101027597230_10153562380797231,I pushed troops up and down them hills with E 18/4 starting in 1980 !,2,10153562380797231_10153563047312231,1.02072e+16,2016-06-10T19:49:02+0000,101027597230
223780,223780,223826,101027597230_10153562380797231,I haven't seen these hills since 1999 and they still make my feet hurt just looking at them!,2,10153562380797231_10153563053692231,9.06171e+14,2016-06-10T19:49:02+0000,101027597230
223781,223781,223827,101027597230_10153562380797231,What am I missing here? I remember these roads as dirt roads! Am I not recollecting correctly?,0,10153562380797231_10153563097032231,1.02068e+16,2016-06-10T19:49:02+0000,101027597230
223782,223782,223828,101027597230_10153562380797231,1983. Roadmarch on Heartbreak in pro-mask.,1,10153562380797231_10153563223517231,1.02085e+16,2016-06-10T19:49:02+0000,101027597230
223783,223783,223829,101027597230_10153562380797231,Made it thru that in 1980 got to say was hard to believe I did that Pvt. Tony Elliott  us army,1,10153562380797231_10153563359517231,1.02069e+16,2016-06-10T19:49:02+0000,101027597230
223784,223784,223830,101027597230_10153562380797231,Greg Fontenot are these the hills you spoke about?,0,10153562380797231_10153563606037231,1.02099e+16,2016-06-10T19:49:02+0000,101027597230
223785,223785,223831,101027597230_10153562380797231,"Basic training February 1985, drill Sargent miles and drill Sargent airs.",1,10153562380797231_10153563620717231,1.38776e+15,2016-06-10T19:49:02+0000,101027597230
223786,223786,223832,101027597230_10153562380797231,Been there! Done that! Nov.66,1,10153562380797231_10153563785067231,1.02054e+16,2016-06-10T19:49:02+0000,101027597230
223787,223787,223833,101027597230_10153562380797231,I remember going to the machine gun range on one of the trip up and down these hils back in Jan/feb 1954,1,10153562380797231_10153563825517231,1.02098e+16,2016-06-10T19:49:02+0000,101027597230
223788,223788,223834,101027597230_10153562380797231,"Been on all of them ,did basic training there in 1986, good times",1,10153562380797231_10153563859177231,1.32539e+15,2016-06-10T19:49:02+0000,101027597230
223789,223789,223835,101027597230_10153562380797231,"Been there, done that! With Doug Funkhouser and Mary Crowley Bickley",2,10153562380797231_10153564031772231,1.021e+16,2016-06-10T19:49:02+0000,101027597230
223790,223790,223836,101027597230_10153562380797231,been on them 78 training,1,10153562380797231_10153564167807231,1.15151e+15,2016-06-10T19:49:02+0000,101027597230
223791,223791,223837,101027597230_10153562380797231,"I remember those hills very well, 1977,  A,13,4 boot camp.",1,10153562380797231_10153564186847231,1.11552e+15,2016-06-10T19:49:02+0000,101027597230
223792,223792,223838,101027597230_10153562380797231,OMG I still have nightmares over those three obstacles.  And it's been 41 years since I left sweat on those roads.,2,10153562380797231_10153564346387231,2.14917e+14,2016-06-10T19:49:02+0000,101027597230
223793,223793,223839,101027597230_10153562380797231,Easy as all hell. Come spend some time with me in the green mountain state vermont. You'll see what I'm talking about,1,10153562380797231_10153564466962231,1.0209e+16,2016-06-10T19:49:02+0000,101027597230
223794,223794,223840,101027597230_10153562380797231,1979......,1,10153562380797231_10153564575302231,1.02022e+16,2016-06-10T19:49:02+0000,101027597230
223795,223795,223841,101027597230_10153562380797231,"I was there in Jan-Apr 86. Can't remember a single DS's name or the company I was in. I am sure we ran a lot of places but I cannot remember any of these hills, but I was a great runner then",1,10153562380797231_10153564695517231,1.02086e+16,2016-06-10T19:49:02+0000,101027597230
