,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
708,141314885892279_310466332302970,Will be there to help were ever I can,2011-10-28T11:55:20+0000,310466332302970_4710735,1072967629385081,0
709,141314885892279_235999369789098,"all u folks that work at rrad we need u to buy a bicycle,we have three sizesat different prices....please  help us make a little kid happy at Christmas....",2011-10-28T01:00:29+0000,235999369789098_2697742,792890367401122,1
710,141314885892279_235999369789098,Heck yea! ,2011-10-28T01:26:12+0000,235999369789098_2697854,10201692070303773,0
711,141314885892279_235999369789098,Sometimes we get caught up with all the hustle and bustle of the commercialism of the holidays and tend to overlook the many children that are less fortunate. Please let's all pull together and help make Christmas magical for them.,2011-10-28T02:11:02+0000,235999369789098_2698013,799855686717277,0
712,141314885892279_279184202106525,Congratulations RR Fire Dept!!,2011-09-29T03:00:26+0000,279184202106525_4062080,10202243994301141,0
713,141314885892279_269939433029823,Thanks!,2011-09-19T17:03:22+0000,269939433029823_4020882,823886547634507,1
714,141314885892279_144231202337008,praying for a hugh downpour of rain.  So sad.,2011-09-07T13:25:35+0000,144231202337008_407695,957641134251398,0
715,141314885892279_144231202337008,Praying for all!,2011-09-07T13:26:25+0000,144231202337008_407698,10204383023889929,0
716,141314885892279_144231202337008,"We need rain...pls rain, and people be careful with your smoking!",2011-09-07T17:21:42+0000,144231202337008_408897,1166563180020958,0
717,141314885892279_160077084072297,I hope this means his name will be mud when next he is up for election.  He's one guy we can do without!,2011-08-25T18:20:26+0000,160077084072297_836702,1175709549160186,0
718,141314885892279_249401671750266,wow still looks the same,2011-09-07T19:33:38+0000,249401671750266_785224,10202049006666218,0
719,141314885892279_249401671750266,"Let's see, RRAD is 70, Aug was my 39th year here...OMG  I really am the old guy with the big key ring.  But there are a few here with more years than me !!!!!  You know who you are if you still have your memory!!!!   Hooah!",2011-09-26T14:25:07+0000,249401671750266_813241,1186586388026663,1
720,141314885892279_249401671750266,I work in this building and its funny that it is being remodeled now.  The main floor is finished and its is beautiful!!!,2012-02-24T17:00:59+0000,249401671750266_1068569,1016458551713214,0
721,141314885892279_249401671750266,I was there for 30 of those years!,2012-03-08T16:03:56+0000,249401671750266_1092687,816496151726949,0
722,141314885892279_249401671750266,My Dad's office as Deputy Base Commander was on the second floor. 1961-1964.,2014-07-24T18:35:17+0000,249401671750266_825447807478980,10201941843772283,0
723,141314885892279_248850331805400,And we pray for that at night here in Iraq---,2011-08-08T18:16:07+0000,248850331805400_741824,711086592314361,0
724,141314885892279_136459309770569,Adrienne -good article,2011-07-14T20:39:12+0000,136459309770569_476671,696157160423400,0
725,141314885892279_126671980747579,I know Stan will be eating cake in afghanistan :} LOL,2011-06-14T12:26:34+0000,126671980747579_411480,10204217098163274,0
726,141314885892279_208677302489370,Really don't know what to think or how to feel about the name change.,2011-04-14T22:09:18+0000,208677302489370_562961,10203645406194538,0
727,141314885892279_208677302489370,"Well I don't understand how someone outside RRAD can rename a street or anything else on RRAD property, but if anyone can rename anything they want now, I  rename it back to 100 Main Dr.",2011-04-15T12:06:29+0000,208677302489370_563881,865547346828876,1
728,141314885892279_208677302489370,I think it's great. From all accounts Judge Carlow did a lot to keep the depot safe from the BRAC!,2011-04-15T15:47:05+0000,208677302489370_564104,10203403164349887,1
729,141314885892279_201107979912969,tournament was cancelled as a result of a schedule conflict,2011-04-19T00:54:20+0000,201107979912969_3059842,141314885892279,0
730,141314885892279_185022024872578,"From the Txk Gazette: ""Depot official says no employee layoffs"". Why won't the depot tell the truth about the ""layoff"" situation for once? Sure, no permanent personnel will be ""laid off"". Why not admit to all the term positions that are being eliminated? Because it sounds better for the Depot to say that there are no layoffs going on maybe?",2011-03-19T04:30:53+0000,185022024872578_2507039,824647540943204,1
731,141314885892279_197845463572554,This is where my honey works.,2011-03-02T18:43:30+0000,197845463572554_497157,10152197142604735,0
732,141314885892279_197845463572554,I hope  that means overtime.,2011-03-02T18:53:07+0000,197845463572554_497160,10203900795979387,0
733,141314885892279_197845463572554,"Cool ,that's good I'm at bldg 362..more overtime means more play money.",2011-03-02T19:00:54+0000,197845463572554_497167,678839608820462,0
734,141314885892279_197845463572554,"That means more jobs. And hopefully keep the deopt OPEN. Bldg 373 dyno
Catcher's Gear",2011-03-02T19:21:32+0000,197845463572554_497175,860798283964233,0
735,141314885892279_197845463572554,hooah,2011-03-02T21:11:33+0000,197845463572554_497330,905758539463514,0
736,141314885892279_197845463572554,I hope more jobs !,2011-03-03T03:26:29+0000,197845463572554_497803,1072668932768422,0
737,141314885892279_197845463572554,Maybe permanet job announcements for those who r in term. positions.,2011-03-03T16:51:58+0000,197845463572554_498494,10207941817845712,0
738,141314885892279_196019747082698,"should, its customer pay Lmp",2011-02-24T01:20:49+0000,196019747082698_2692278,927013927318383,0
739,141314885892279_165491133501138,Hooha,2011-02-23T22:01:59+0000,165491133501138_1847989,1186586388026663,1
740,141314885892279_165491133501138,Welcome SGM Tubbs - nice to have you aboard.  Oops - there I go with Navy lingo again.  Nice to have you on Depot!,2011-02-23T22:50:47+0000,165491133501138_1848156,944867728902837,1
741,141314885892279_188816017817970,Thank you!,2011-02-10T10:44:34+0000,188816017817970_2524520,10203177577871392,0
742,141314885892279_188816017817970,thank you,2011-02-10T10:57:07+0000,188816017817970_2524562,981230541893369,0
743,141314885892279_188816017817970,Thanks for the update,2011-02-10T11:29:59+0000,188816017817970_2524653,10152197142604735,0
744,141314885892279_188816017817970,Thanks ,2011-02-10T11:54:34+0000,188816017817970_2524764,10205463185927580,0
745,141314885892279_188816017817970,Thanks boothman!!!!,2011-02-10T12:14:22+0000,188816017817970_2524863,946165635412818,0
746,141314885892279_189280341097098,Is RRAD-DLA TO REPORT TO WORK?  ,2011-02-04T13:18:35+0000,189280341097098_2615008,855208821160529,0
747,141314885892279_189280341097098,"I hear ammo/paint is working. Also that the depot was on liberal leave, but can't confirm.",2011-02-04T14:15:20+0000,189280341097098_2615397,1333392610018052,0
748,141314885892279_189280341097098,Can you tell me if the bus is still leaving at 6 A.M. saturday morning to Dallas for people going on TDY? ,2011-02-04T16:55:36+0000,189280341097098_2616536,1092955400720745,0
749,141314885892279_185192498171184,"I would like to thank not only these Soldiers for their service, but all who serve or who have served in the United States Armed Forces, their families and friends who support them, and contractors and civilans who share their mission stateside or overseas.  Too often, the unseen names or faces, the untold stories may seem forgotten...but know you are not.",2011-01-13T01:38:43+0000,185192498171184_423021,10208970098432411,5
750,141314885892279_185192498171184,"Lauren is the daughter of Steve Inman, an employee at the depot!!",2011-02-04T08:42:41+0000,185192498171184_457066,797950170264454,0
751,141314885892279_185192498171184,"My God watch over her as she serves our great country,keeping us safe from Islamist Radicals.",2011-02-16T15:37:53+0000,185192498171184_475359,687873391271165,0
752,141314885892279_178289662211082,"KTAL-TV-6, NBC             
KSLA-TV-12, CBS
KTBS-TV-3, ABC             
KTOY 104.7 FM
KCMC 740 AM  
KBYBFM 101.7 FM
KFYX 107.1 FM 
KZRB 103.5
KTFS 940 AM
KMJI 93.3 FM
EAGLE 106.3 FM
POWER 95.9 FM               
KKYR 102.5 FM
K-LAKE 97.7 FM (Mt. Pleasant)
KDQN 92.1 (DeQueen/Ashdown)

In addition, the Telephone Alert System will be used to notify each employee?s personal telephone number.  Employees were previously asked to provide that information to their supervisor for inclusion into the TAS  database.  If you aren?t sure you have done that, talk with your supervisor to verify submission.",2011-01-12T16:31:57+0000,178289662211082_2298676,141314885892279,0
753,141314885892279_178289662211082,Alert,2011-01-12T16:37:59+0000,178289662211082_2298706,724506817620136,0
754,141314885892279_178289662211082,amen to that  it only works if the info is recived n a timely fasion,2011-01-12T17:08:05+0000,178289662211082_2298915,762502843822951,1
755,141314885892279_178289662211082,N\nMischief,2011-01-12T17:16:29+0000,178289662211082_2298972,10153244674288010,0
756,141314885892279_178289662211082,@Trent: The closing of the depot on Monday is an event that has passed. We do not want people looking at the last post made on FB and be confused by it.,2011-01-12T17:51:29+0000,178289662211082_2299199,141314885892279,0
757,141314885892279_178289662211082,"Hello...just wondering why you didn't include KEWL 95.1 and KPGG 103.9 as part of your list. We also reported your closings on Monday....and we were very involved in the last two DDLA efforts. Thanks, Fabienne Thrash, AMI Radio Group",2011-01-12T17:56:09+0000,178289662211082_2299229,10152351555019487,0
758,141314885892279_178289662211082,Why didnt the phone system work this time because alot of co-workers are saying they didnt get a phone call and neither did I.,2011-01-12T17:59:07+0000,178289662211082_2299246,10206586563729480,0
759,141314885892279_178289662211082,"@Ms. Thrash: thank you for posting. We now have the correct information for you after the conversation. 
@Mr. Wall: Please check with your supervsior to ensure that your phone number is included for the system. I am on the system and it called me so please be sure that you are as well. All employees should see to it that their number is included by checking with their supervisor.",2011-01-12T18:31:12+0000,178289662211082_2299405,141314885892279,1
760,141314885892279_178289662211082,I would also like to know what happened to the post about the depot being closed Monday and the day being administrative leave. Now it mysteriously vanishes!!!,2011-01-12T18:35:30+0000,178289662211082_2299438,1439624996066523,3
761,141314885892279_178289662211082,what about today?,2011-02-04T11:18:05+0000,178289662211082_2473553,934041553289352,0
762,141314885892279_178289662211082,I understand they are on liberal leave today. I'm at the depot now and it's pretty empty.,2011-02-04T14:11:47+0000,178289662211082_2474482,1333392610018052,0
763,141314885892279_178289662211082,"most are leaving at lunch,,the forcast shows the worst is to come...",2011-02-04T16:53:03+0000,178289662211082_2475365,10203984683035365,0
764,141314885892279_178289662211082,i have 4 inches of snow and still coming down here at home. I've heard nothing about Red River Army Depot on TV or Radio. Checked TV websites of cancellations. Red River not listed as cancelled operations. Nothing here on RRAD facebook page about cancellation or remaining open. No phone call either.,2011-02-09T19:13:06+0000,178289662211082_2515606,10202671733090925,0
765,141314885892279_178289662211082,"It is nice to know, after the first snow, we can check FB to see that the depot is open(liberal leave) or closed.  But, I can't find the post for the Jan snow day closure.  What happened to it?  I will check here in the am before I drive in like I did the first snow, only to find the depot closed.",2011-02-09T20:02:21+0000,178289662211082_2515907,10203177577871392,0
766,141314885892279_152731928108346,"That's especially impressive when you consider that they are all civilians, and some had never even been out of Texas before!",2010-12-14T17:10:47+0000,152731928108346_1542806,944867728902837,1
767,141314885892279_152731928108346,You will not find a more loyal and Patriotic workforce than the men and women of Red River Army Depot.,2010-12-14T19:20:51+0000,152731928108346_1543650,696157160423400,2
768,141314885892279_152731928108346,"Yes, and I am proud and happy to be one of them.",2010-12-14T22:54:33+0000,152731928108346_1545108,10152500046026658,1
769,141314885892279_152731928108346,Me too... I was proud to go to Kuwait and do what I can for the solders and I can't wait to get back,2011-01-13T02:56:51+0000,152731928108346_1745410,1095631860494641,0
770,141314885892279_138800902840045,Another great thing that the Depot does. Always so proud to help the community.,2010-12-14T16:49:42+0000,138800902840045_1120630,823886547634507,0
771,141314885892279_138800902840045,Thank you to everyone that contributed.  A young child will have a Merry Christmas as a result of your generosity.,2010-12-14T19:22:27+0000,138800902840045_1121751,696157160423400,0
772,141314885892279_138800902840045,What could be better than giving at this time of the year (or any other time)?  Kudos to RRAD employees for always stepping up!,2010-12-14T21:48:58+0000,138800902840045_1122750,10203480772414300,0
773,141314885892279_129192933793571,"Your graphic literally is making me ill!!! The constant motion of the stars make me want to throw up!!!! Louisianan's have no dog in this hunt. You are taking entirely too much time away from ""the Voice""!!!",2016-03-02T02:39:30+0000,129192933793571_1026218294091026,10202211451367072,0
