,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
56,159800826919_10153742834296920,"Yvonne, Monica mark your calendars! !",2016-10-27T05:27:52+0000,10153742834296920_10153746289851920,10205220083723953,1
57,159800826919_10153740599771920,I am downsizing and have a BUNCH of treasures to get rid of.  I've already reserved my table.,2016-10-25T06:39:59+0000,10153740599771920_10153741492276920,10152178982824753,0
58,159800826919_10153740599771920,Maria A Gil,2016-10-25T23:27:56+0000,10153740599771920_10153743218951920,835431609828660,0
59,159800826919_10153732416091920,Would help i f we could read it,2016-10-21T20:57:04+0000,10153732416091920_10153732471516920,10152409530346230,0
60,159800826919_10153727362526920,This sounds great!,2016-10-21T21:34:41+0000,10153727362526920_10153732534761920,10203184108904686,0
61,159800826919_10153727362526920,Rachel Hake,2016-10-21T21:32:07+0000,10153727362526920_10153732527786920,10101693039507394,0
62,159800826919_10153729277476920,Samantha Ancheta there's your husband!!,2016-10-20T20:05:21+0000,10153729277476920_10153729750696920,10206800651193799,1
63,159800826919_10153723602721920,I heard it's one of the marketing employees' birthday! Maybe you should call Mojave Arts & Gifts! Happy birthday Jamel Edmund!!,2016-10-18T16:04:12+0000,10153723602721920_10153723685781920,10152840663594707,1
64,159800826919_10153722000336920,Don't forget that Rockstar will be on Fort Irwin today!,2016-10-20T16:29:31+0000,10153722000336920_10153729260816920,159800826919,0
65,159800826919_10153722000336920,Jayson Lukacs,2016-10-18T01:40:11+0000,10153722000336920_10153722063031920,989511247729299,0
66,159800826919_10153716183776920,Where's the evacuation buses??we are being evacuated and no transportation,2016-10-16T00:57:13+0000,10153716183776920_10153716192316920,10152706601009875,0
67,159800826919_10153716183776920,FYI-we were told no kids at Shockwave after 1900.  This would have been good info to put out ahead of time!,2016-10-16T01:06:55+0000,10153716183776920_10153716211146920,10152537633939227,0
68,159800826919_10153716183776920,,2016-10-16T02:36:48+0000,10153716183776920_10153716402911920,10152641494567124,1
69,159800826919_10153716183776920,,2016-10-16T02:36:04+0000,10153716183776920_10153716401516920,10152641494567124,2
70,159800826919_10153716183776920,,2016-10-16T13:34:48+0000,10153716183776920_10153717535536920,10152641494567124,0
71,159800826919_10153716183776920,,2016-10-16T02:36:22+0000,10153716183776920_10153716401951920,10152641494567124,0
72,159800826919_10153716183776920,,2016-10-16T03:04:35+0000,10153716183776920_10153716460396920,10152641494567124,0
73,159800826919_10153716183776920,,2016-10-16T13:34:31+0000,10153716183776920_10153717535236920,10152641494567124,0
74,159800826919_10153716183776920,,2016-10-16T02:57:46+0000,10153716183776920_10153716453056920,10152641494567124,0
75,159800826919_10153716183776920,,2016-10-16T02:57:40+0000,10153716183776920_10153716452991920,10152641494567124,0
76,159800826919_10153716183776920,,2016-10-16T02:57:32+0000,10153716183776920_10153716452851920,10152641494567124,0
77,159800826919_10153716183776920,,2016-10-16T02:57:26+0000,10153716183776920_10153716452786920,10152641494567124,0
78,159800826919_10153716183776920,,2016-10-16T02:43:58+0000,10153716183776920_10153716412941920,10152641494567124,0
79,159800826919_10153716183776920,,2016-10-16T02:36:43+0000,10153716183776920_10153716402746920,10152641494567124,0
80,159800826919_10153716183776920,,2016-10-16T02:36:37+0000,10153716183776920_10153716402651920,10152641494567124,0
81,159800826919_10153716183776920,,2016-10-16T02:36:32+0000,10153716183776920_10153716402416920,10152641494567124,0
82,159800826919_10153716183776920,,2016-10-16T02:36:11+0000,10153716183776920_10153716401656920,10152641494567124,0
83,159800826919_10153715635031920,Tevin King Sparks,2016-10-16T00:06:02+0000,10153715635031920_10153716018881920,726006707452402,1
84,159800826919_10153715292866920,"Hello Aha Pache, we've been posting the link to our event that has all the details and prices here: http://irwin.armymwr.com/us/irwin/ft-irwin-events/fright-night?eID=534577

Event starts at Shock Wave. At 5:45 p.m. is when shuttles will take people to the Safe Zone. Shuttles will run back and forth all night.  Let us know if you have any more questions!",2016-10-15T21:00:54+0000,10153715292866920_10153715597076920,159800826919,1
85,159800826919_10153715292866920,Are children allowed to come ?,2016-10-16T01:05:50+0000,10153715292866920_10153716209141920,359217807590542,0
86,159800826919_10153715292866920,What is going on from 4-5:45?,2016-10-15T19:56:42+0000,10153715292866920_10153715437566920,10153406661978345,0
87,159800826919_10153715292866920,How much cash?  Is there a cost of the event?  A cost for the fees?  There's not enough info here.  Is this taking place at Shockwave or at another location aka: The Safe Zone?,2016-10-15T20:22:37+0000,10153715292866920_10153715494291920,10152178982824753,0
88,159800826919_10153712889441920,Their fried pickles suck!!!! Slowest service EVER each and every time I went.,2016-10-15T09:58:00+0000,10153712889441920_10153714255481920,10152367327418163,0
89,159800826919_10153712889441920,It's free hahah,2016-10-14T22:48:48+0000,10153712889441920_10153712944606920,439426356228220,0
90,159800826919_10153710561466920,"count us in for brunch,",2016-10-16T04:48:38+0000,10153710561466920_10153716646941920,10152706601009875,1
91,159800826919_10153710561466920,Crystal Nash,2016-10-15T03:38:04+0000,10153710561466920_10153713664606920,1396418510650753,0
92,159800826919_10153709087406920,I'm so happy for you What did we win lol,2016-10-13T16:00:40+0000,10153709087406920_10153709157676920,1211320082274354,2
93,159800826919_10153707173101920,Hi all! The flea market is at 10 a.m. it looks like our website might be a tad glitchy. We will try and fix this as soon as possible!,2016-10-13T03:38:55+0000,10153707173101920_10153707768276920,159800826919,0
94,159800826919_10153707173101920,"Dang, a flea market at midnight. I'll set my alarm!????????????????????????",2016-10-12T23:39:37+0000,10153707173101920_10153707354951920,10203380312761341,2
95,159800826919_10153707173101920,12 a.m. as in 0000? Or 12 p.m. as in 1200 aka noon?,2016-10-12T23:28:40+0000,10153707173101920_10153707340456920,10205839492889223,1
96,159800826919_10153707173101920,Yes!  I need to reserve a table. I'm downsizing & have a lot treasures to unload.,2016-10-12T23:24:06+0000,10153707173101920_10153707335041920,10152178982824753,1
97,159800826919_10153706491671920,JP Tillman,2016-10-12T23:16:11+0000,10153706491671920_10153707322326920,1609175689302598,1
98,159800826919_10153706352616920,Lets keep it going Fort Irwin Community Members! This contest doesn't end until tomorrow at 8 a.m. :)!,2016-10-12T20:48:58+0000,10153706352616920_10153707064796920,159800826919,1
99,159800826919_10153706352616920,,2016-10-12T14:51:32+0000,10153706352616920_10153706374536920,159800826919,0
100,159800826919_10153706352616920,Contest ends at 8 a.m.! Keep getting more likes and adding more photos!,2016-10-13T13:19:05+0000,10153706352616920_10153708855986920,159800826919,0
101,159800826919_10153706352616920,,2016-10-12T14:50:08+0000,10153706352616920_10153706372821920,10153406661978345,87
102,159800826919_10153706352616920,,2016-10-12T15:24:22+0000,10153706352616920_10153706431661920,10203181811609244,130
103,159800826919_10153706352616920,,2016-10-12T15:20:05+0000,10153706352616920_10153706422666920,10153113283399448,6
104,159800826919_10153706352616920,,2016-10-12T16:58:03+0000,10153706352616920_10153706636616920,10152537633939227,2
105,159800826919_10153706352616920,,2016-10-12T17:26:34+0000,10153706352616920_10153706700076920,158048397879839,2
106,159800826919_10153706352616920,What if you're a zombie daily?,2016-10-12T15:37:23+0000,10153706352616920_10153706453416920,1680186028977102,8
107,159800826919_10153706352616920,,2016-10-12T16:52:34+0000,10153706352616920_10153706620276920,10205060994267560,2
108,159800826919_10153706352616920,"Bri Wade, you and Cameron should participate ????",2016-10-12T16:17:37+0000,10153706352616920_10153706525646920,10152970161664532,2
109,159800826919_10153704679756920,Are wristbands sold the day of the event? Or can we purchase them now?,2016-10-11T23:53:27+0000,10153704679756920_10153705039716920,10153406661978345,1
110,159800826919_10153704106631920,Josephine Botello let's do it,2016-10-11T18:18:05+0000,10153704106631920_10153704462331920,258720837850229,0
111,159800826919_10153687712856920,I've read this book. This a great tool to help any relationship.,2016-10-05T00:23:42+0000,10153687712856920_10153688093281920,1580803598841568,2
112,159800826919_10153687487931920,Karly Cantua,2016-10-04T20:21:16+0000,10153687487931920_10153687635196920,864013340302298,0
113,159800826919_10153685331166920,Make sure you all check out the Fright Night Photo Contest so you can win to free wristbands for the event!,2016-10-11T19:10:21+0000,10153685331166920_10153704557491920,159800826919,0
114,159800826919_10153685331166920,Let's do this!,2016-10-04T00:18:26+0000,10153685331166920_10153685659491920,889092961109256,2
115,159800826919_10153685331166920,How much?,2016-10-08T04:01:07+0000,10153685331166920_10153695302111920,1211320082274354,0
116,159800826919_10153685331166920,Im Down,2016-10-08T04:00:27+0000,10153685331166920_10153695300811920,1211320082274354,0
117,159800826919_10153685331166920,Kavan Norris,2016-10-03T21:31:02+0000,10153685331166920_10153685398571920,10204207049926879,1
118,159800826919_10153685331166920,Blanca Martinez Rodr?guez Sonia Martinez,2016-10-08T02:28:10+0000,10153685331166920_10153695161676920,10203181811609244,0
119,159800826919_10153677722631920,Need a Rugby Club on Irwin!!,2016-09-30T19:15:26+0000,10153677722631920_10153677819381920,10152379014552582,0
120,159800826919_10153677722631920,Abdias Guzman,2016-09-30T18:39:23+0000,10153677722631920_10153677738346920,163357030760377,1
121,159800826919_10153677689971920,I had a Jehovah's Witness come to my house twice already... nothing against it but are they allowed to do this on post and I can't even sale tacos? ?? lol,2016-10-07T05:39:12+0000,10153677689971920_10153693235456920,293997837469024,0
122,159800826919_10153661671081920,Nana Khan and Sajjad Hussain,2016-09-25T05:13:42+0000,10153661671081920_10153664967356920,724246687640692,0
123,159800826919_10153661671081920,Bomba Patterson,2016-09-23T23:23:48+0000,10153661671081920_10153661970921920,1499346657026322,0
124,159800826919_622562591248603,Salvador Rodriguez Julio Garcia Omar Garcia Maldonado can we do this?,2016-09-21T20:25:52+0000,622586941246168,778400565559710,2
125,159800826919_622562591248603,,2016-09-21T21:11:41+0000,622600671244795,1093542087401206,1
126,159800826919_10153655285496920,Gemma Gomez,2016-09-21T03:04:10+0000,10153655285496920_10153655302161920,10152733211831177,0
127,159800826919_10153655285496920,Kelley Seidenman,2016-09-21T20:03:50+0000,10153655285496920_10153656847186920,10154979340130179,0
128,159800826919_10153655175696920,Eric Giles,2016-09-21T02:09:37+0000,10153655175696920_10153655225526920,10202259326747215,1
129,159800826919_10153645503946920,Abby DeFriez this is what I was telling you about,2016-09-24T07:59:43+0000,10153645503946920_10153662695066920,10154521205735300,0
130,159800826919_10153644607896920,I have a few! ??,2016-09-16T15:10:27+0000,10153644607896920_10153644668471920,293997837469024,1
131,159800826919_10153644607896920,Super cool!,2016-09-16T15:03:02+0000,10153644607896920_10153644655961920,10205737573457574,1
132,159800826919_10153644607896920,Raquel Rivera Cede?o,2016-09-16T14:52:10+0000,10153644607896920_10153644636746920,10202259326747215,1
133,159800826919_10153640653686920,Adrian Coghill,2016-09-15T20:10:29+0000,10153640653686920_10153642985021920,814573681922582,0
134,159800826919_10153641023391920,Tashekia Cobb lets go,2016-09-15T06:58:54+0000,10153641023391920_10153641745876920,163357030760377,1
135,159800826919_10153641023391920,I'm in,2016-09-15T00:21:24+0000,10153641023391920_10153641165501920,10204060347767454,1
136,159800826919_10153641023391920,Oh yeah I am in. ??????,2016-09-15T05:59:56+0000,10153641023391920_10153641679096920,10205375701381849,1
137,159800826919_10153641023391920,????????????????,2016-09-15T14:53:42+0000,10153641023391920_10153642387776920,1534733586810821,2
138,159800826919_10153641023391920,Rosita Cisneros you want to go,2016-09-15T01:09:42+0000,10153641023391920_10153641292336920,635132399954969,1
139,159800826919_10153640049221920,Image 2 Sharon de la Rosa,2016-09-14T19:52:20+0000,10153640049221920_10153640651216920,159800826919,1
140,159800826919_10153640049221920,"Sharon de la Rosa, does this diagram help with your question? There is a second image to accompany the photo below.",2016-09-14T19:52:06+0000,10153640049221920_10153640650961920,159800826919,1
141,159800826919_10153640049221920,What road is going to give you access to mount Blackie thank u,2016-09-14T16:36:24+0000,10153640049221920_10153640272181920,10152823236880932,0
142,159800826919_10153638534836920,"Quick question, do you guys have the official number to finance for Fort Irwin? I've been trying to call, but no one ever answers the phone? Any help would be greatly appreciated! :) Thank you...",2016-09-14T06:21:54+0000,10153638534836920_10153639405951920,10205094406022995,0
143,159800826919_10153633441591920,When is this? The link is not working,2016-09-22T01:33:54+0000,10153633441591920_10153657510146920,10203014304574320,0
144,159800826919_10153633441591920,"David Crews, here you go.",2016-09-12T01:23:12+0000,10153633441591920_10153634291326920,1448265178828501,1
145,159800826919_10153633441591920,April Denise,2016-09-12T02:11:20+0000,10153633441591920_10153634367121920,10205761484775985,0
146,159800826919_10153633441591920,Andre Jenkins,2016-09-12T03:01:27+0000,10153633441591920_10153634451696920,940078526019191,0
147,159800826919_10153633395606920,I wish there was something like this for my son who is turning 4 there is hardly any sports his age,2016-09-12T05:28:30+0000,10153633395606920_10153634631886920,258720837850229,0
148,159800826919_10153633395606920,Jessica B Hasse,2016-09-12T01:48:42+0000,10153633395606920_10153634330981920,743128795778601,0
149,159800826919_10153633389791920,Trying to find someone to help me to make German Dishes. Today I want to make ground beef with Bell Peppers.  706-386-2652 DANKE SCHONE,2016-09-11T19:57:01+0000,10153633389791920_10153633634471920,1557582104539298,0
150,159800826919_10153604355471920,"If it is a troop pool, when do we think the troops can use it? Unless their unit does PT there (and everybody can't) when are they going to have time to use the pool if you close it before they are off work at the earliest 1630!",2016-09-06T01:51:00+0000,10153604355471920_10153620004776920,10203935720736299,2
151,159800826919_10153604355471920,This is terrible,2016-09-06T01:48:22+0000,10153604355471920_10153620000521920,10203935720736299,0
152,159800826919_10153604355471920,Why?,2016-09-06T01:48:42+0000,10153604355471920_10153620000801920,10203935720736299,0
153,159800826919_10153604355471920,Byrne Yesenia Joseph Byrne,2016-09-06T00:18:51+0000,10153604355471920_10153619814541920,895417950470629,0
154,159800826919_10153614266871920,The Sandy Basin pool is closed?,2016-09-05T15:10:25+0000,10153614266871920_10153618708261920,10152178982824753,0
155,159800826919_10153614266871920,Bummed that the splash park is not open today ??,2016-09-05T21:17:40+0000,10153614266871920_10153619522436920,10152536511117560,0
156,159800826919_10153614266871920,JP Tillman,2016-09-05T16:30:11+0000,10153614266871920_10153618916051920,1609175689302598,1
157,159800826919_10153604354916920,It is open now!!!!!,2016-09-03T18:59:31+0000,10153604354916920_10153614134616920,10204961691462209,2
158,159800826919_10153604354916920,"I would ask that you reconsider the hours and extend them until 6pm.  This would allow adults to swim after work hours, considering most get off work at 4pm.",2016-09-02T22:31:28+0000,10153604354916920_10153612018346920,10206513566653826,5
159,159800826919_10153604354916920,"Yes , could we reconsider the hours. My daughter is on the swim team and will want to practice outside of practice times. This will not allow her to do that as well as most adults work during these hours.",2016-09-03T20:18:09+0000,10153604354916920_10153614293006920,10152744016346253,2
160,159800826919_10153604354916920,So who open the splash park. Or is it closed,2016-09-03T18:16:56+0000,10153604354916920_10153614041576920,10204018285315880,0
161,159800826919_10153604354916920,I'm here at splash pad and it is locked all up,2016-09-03T18:37:52+0000,10153604354916920_10153614075446920,10204961691462209,0
162,159800826919_10153609324171920,James Musumeci,2016-09-02T02:19:45+0000,10153609324171920_10153610059656920,10152211184677414,1
163,159800826919_10153601599411920,Why isn't it open Saturday as of 1130???,2016-09-03T18:39:06+0000,10153601599411920_10153614077086920,10204961691462209,0
164,159800826919_10153606790961920,Chance Ward lots of things for you guys to do.,2016-09-01T13:25:34+0000,10153606790961920_10153608520531920,913018442045676,0
165,159800826919_10153606133136920,"Will children be allowed to participate?  Like 13 years old? 
Brianne Schwartz",2016-08-31T22:38:59+0000,10153606133136920_10153606924376920,10204520506912449,0
166,159800826919_10153606133136920,Thanks Monica,2016-09-01T00:37:28+0000,10153606133136920_10153607247066920,10152446022287530,0
167,159800826919_10153604354031920,What about the sandy basin pool?,2016-08-31T02:43:43+0000,10153604354031920_10153604805851920,10207120022502166,1
168,159800826919_10153604354031920,"What's the reason for the change? It's still hot, but now kids won't be able to go since they're in school and most adults can't go because they work during the day.",2016-08-31T00:35:48+0000,10153604354031920_10153604549526920,10153021627461555,9
169,159800826919_10153604343641920,Will it be closed only Sept 3 or Sept 3 through Dec5?,2016-08-30T23:45:10+0000,10153604343641920_10153604424831920,10153128398723386,0
170,159800826919_10153604343641920,Lee Jones Cody,2016-08-31T17:46:44+0000,10153604343641920_10153606328031920,991944630816463,0
171,159800826919_10153601667071920,Does it have to be on webtrac or can we call and register?,2016-08-30T02:17:10+0000,10153601667071920_10153602156206920,814524391924379,0
172,159800826919_10153601486916920,Shawn Morrow we need to find a sitter so we can go!,2016-08-29T19:59:56+0000,10153601486916920_10153601496951920,814524391924379,1
173,159800826919_10153601486916920,I have an 11 year old. Can he come?,2016-08-29T21:39:24+0000,10153601486916920_10153601695156920,10152248808426016,0
174,159800826919_10153601486916920,Lexi Kuss!!!,2016-08-29T20:35:38+0000,10153601486916920_10153601577221920,10205382696271551,1
175,159800826919_10153601486916920,Melanie Marrero Kelly Wellman Conard woohoo!,2016-08-29T20:16:21+0000,10153601486916920_10153601543731920,10204396147165289,0
176,159800826919_10153601486916920,Alexandra GarciaMorfin,2016-08-30T18:36:36+0000,10153601486916920_10153603757631920,926965354058978,1
177,159800826919_10153601486916920,JP Tillman,2016-09-01T22:05:22+0000,10153601486916920_10153609555966920,1609175689302598,0
178,159800826919_10153601486916920,Jay Mahal Kelker,2016-08-29T20:33:49+0000,10153601486916920_10153601574206920,10153113283399448,0
179,159800826919_10153587176671920,Reese Helmer,2016-08-24T00:26:37+0000,10153587176671920_10153587311326920,452216728253480,1
180,159800826919_10153577635651920,"Since this is around the same time as Oktoberfest used to be, are there vendor opportunities as well?",2016-08-20T14:35:40+0000,10153577635651920_10153579069861920,10100304208995077,0
181,159800826919_10153577635651920,Awesome!,2016-08-19T20:57:51+0000,10153577635651920_10153577638831920,814524391924379,1
182,159800826919_10153577635651920,Hope to be there!,2016-08-20T01:00:50+0000,10153577635651920_10153578042356920,183666748750508,1
183,159800826919_10153577635651920,Mark Defriez,2016-08-20T17:31:50+0000,10153577635651920_10153579426631920,10203028543175000,0
184,159800826919_10153577635651920,Alex Pettit,2016-08-19T22:22:22+0000,10153577635651920_10153577766676920,10203260612542017,0
185,159800826919_10153577635651920,Randy Randerson,2016-08-21T03:32:00+0000,10153577635651920_10153580550921920,10152528938354420,0
186,159800826919_10153577198391920,Valerie Figueroa,2016-08-20T20:14:25+0000,10153577198391920_10153579759106920,590964324344531,0
187,159800826919_10153574912936920,James Welsh,2016-08-18T18:03:33+0000,10153574912936920_10153574959731920,788548747858011,0
188,159800826919_10153574912936920,Tanner L. Inglis,2016-08-18T19:57:32+0000,10153574912936920_10153575184591920,10204045080945188,0
189,159800826919_10153570907866920,Michael Parker,2016-08-17T01:00:09+0000,10153570907866920_10153571098496920,860376407319012,0
190,159800826919_10153567312926920,"Are you guys setting all this a the Gym? sent me an Apache heli to pick me up and I play, oh by the way thank you for your service",2016-08-16T01:52:43+0000,10153567312926920_10153568570421920,10152771411011400,0
191,159800826919_10153567312926920,"oh man.....why you guys didn't do it when I was there? with real guns you will kick my butt, but with paintball guns am sure I will kick some of you guys lol",2016-08-16T01:51:45+0000,10153567312926920_10153568569666920,10152771411011400,0
192,159800826919_10153567312926920,Lizzy Funkhouser Troy Makulec,2016-08-15T20:58:51+0000,10153567312926920_10153568026506920,10205993444381935,1
193,159800826919_10153567312926920,Nelson Gil,2016-08-15T20:00:19+0000,10153567312926920_10153567890646920,10205231654288713,0
194,159800826919_10153567312926920,Jesus Gonzalez,2016-08-15T19:14:27+0000,10153567312926920_10153567798336920,10203014304574320,0
195,159800826919_10153567312926920,Luke Park,2016-08-15T21:42:42+0000,10153567312926920_10153568138696920,10153495768792661,0
196,159800826919_10153560661771920,SarrahNiehus you were asking were to apply ??,2016-08-12T20:39:19+0000,10153560661771920_10153560884051920,10204961691462209,1
197,159800826919_10153560661771920,Thank you so much,2016-08-12T20:51:53+0000,10153560661771920_10153560899861920,760621447303562,0
198,159800826919_10153560661771920,Danielle Reuteler they're hiring for CYPAs :D,2016-08-13T12:38:18+0000,10153560661771920_10153562285766920,1045018328848808,0
199,159800826919_10153560661771920,Valerie Figueroa,2016-08-13T00:50:56+0000,10153560661771920_10153561285441920,590964324344531,1
200,159800826919_10153560645266920,"Hello Julie Devine Robinson, yes, an Indoor Rock Climbing Certification is needed. If interested in obtaining, please call Outdoor Recreation at 760-380-4327.",2016-08-12T18:53:01+0000,10153560645266920_10153560704916920,159800826919,1
