,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
64,110088349043859_1069821999737151,Stage Army!,2016-02-17T16:08:04+0000,1069821999737151_1069824493070235,1490438174563761,0
65,110088349043859_1064913943561290,Devin Wilson Morgan,2016-02-09T00:55:09+0000,1064913943561290_1064990916886926,10152911511113103,0
66,110088349043859_1062173687168649,Devin Wilson Morgan,2016-02-09T01:01:09+0000,1062173687168649_1064992113553473,10152911511113103,0
67,110088349043859_1059516490767702,Tobias Von Reichenau ist das was fuer dich ?,2016-01-30T01:52:23+0000,1059516490767702_1059722787413739,10205976920121833,1
68,110088349043859_1059447870774564,Devin Wilson Morgan,2016-02-09T01:03:45+0000,1059447870774564_1064992760220075,10152911511113103,0
69,110088349043859_1690219544523897,"You know you?re an Impact Player, so let Davalyn Corporation help you find the opportunity that will let you make your impact. We'll act as your ""Career Agent"" marketing you to the people who are looking for your skills and talents. This puts you in a better position to negotiate. We literally have hundreds of conversations with the decision makers of many companies every day. But we focus on certain industries where we can have the most impact and provide the greatest value. This means that we will be better able to guide you to the best opportunity. Learn more: http://davalyncorp.com/refresh/templates/candidates.php?id=4",2016-01-31T19:31:56+0000,1691102577768927,172499176135736,0
70,110088349043859_1058888317497186,Where your office here in Philippines,2016-01-30T03:31:01+0000,1058888317497186_1059761140743237,153057148405007,0
71,110088349043859_1054855511233800,Cody Hargrove,2016-01-22T02:15:48+0000,1054855511233800_1055469074505777,10204567587173060,0
72,110088349043859_1051140428271975,https://www.change.org/p/pchodak-aep-com-stop-aep-from-destroying-donnell-lake?recruiter=41247131&utm_source=share_petition&utm_medium=facebook&utm_campaign=share_for_starters_page&utm_term=des-lg-no_src-no_msg,2016-01-17T15:26:48+0000,1051140428271975_1053171291402222,10205551225046982,0
73,110088349043859_1050132001706151,R u still hiring?,2016-01-12T01:22:41+0000,1050132001706151_1050370141682337,868239889894584,0
74,110088349043859_1043754022343949,"Don't even think about it ! They are territorial and the managers taking all the credit ! Long hours with little reward, and every body trying to climb that ladder of success on your back !",2015-12-30T22:07:00+0000,1043754022343949_1043979108988107,117109761997597,0
75,110088349043859_1043754022343949,Tiffany Bokesch,2015-12-30T18:04:08+0000,1043754022343949_1043885445664140,10205153220054205,0
76,110088349043859_1039809412738410,Teneisha Jordan is this real?,2015-12-24T12:41:43+0000,1039809412738410_1040322452687106,1392226344136612,0
77,110088349043859_1033769313342420,"2016/2056
Welt/3652
Vier/5263

View/5263
Robots/306025
Name/2536
Team/2653
Came/2536
Mean/3652
Girl/6235
Sir/523
Movie/30526
Fire/5236
Radio/35620
Corps/20365
Hard/2536
Meat/3652
Story/52036
News/2635
View/5263

2orth 6ast 5outh 3est 

metaphysical animal
programming and metaprogramming in the human biocomputer..

5'2225635 2025 5 202525 20336
226 653226 66 522-3636 5222 6'6226263 62 66 5235625563 56
36526 66 55 23652202 666225 226
60522202 653222252636.

522522 2025 065635025, 522522
503365-2025 06563565.

522522 2025 6266323622025, 522522 25 62663236226 523 2025
25 2'652 655 2360552656 626 2025
506025 56 3652252 6'226 6266326226 25226 6525 22 2336256
55603520236, 6202626 2655 2025
602263522 226 65526 23065 2360325226 553 3566032 52 36526 665 236522365.

5'22325226 365266 6525 55 63256
66 2025226226 202 562563622 66 502 662 66 555623 66350226556, 3525 52552 6525 26522 66 5'656626
6222636 5 55626556 02 5665322622.

20236 3056 26 6622 62636 6236 6525 626 26522 6'22 5222525236,
226 2026 662226 6032202 2'22 5652636 62652265626 202523222 20336 226 5232552202 62 2525623
6'6202565.

25 2522 626 20236 Electromagnetism 5022 55562 63526
6023 636355563 202 562563622 2022 26 626 2025 555025, 3525 622036 2022 26 626 2025 26 555025
655.

52 2025 62252025 20336 226 62626
66 l'univers 62662636 653 653 56 2525623 6'6202565, 2025 503365,
653 225222 665 5566225 66 20236
20222202263622, 226 5232552202
22562266 653 26 622 5 2366 2022
56 36526.

                                           .26053.

Earth and its magnetic 2orth pole.
Sun in the 6ast and 3est.
Earth magnetic 5outh pole.
Earth rotates 365 days.
Earth tilt 23,56.
Earth 23 hours 56 minutes.

The low frequency isoelectric field of the Earth, the Earth's magnetic field and the electrostatic field of our body are closely interwoven.",2015-12-11T14:43:24+0000,1033769313342420_1033773850008633,111387169202242,0
78,110088349043859_1032079326844752,Chelsea copy this and send it to Mike. I was just telling him about this.  Make sure to get the recruiter's info,2015-12-08T18:09:14+0000,1032079326844752_1032484396804245,1392226344136612,0
79,110088349043859_1032079326844752,Fine,2015-12-08T18:11:43+0000,1032079326844752_1032485120137506,10202619093110689,0
80,110088349043859_1032079326844752,Ughhhhh,2015-12-08T18:11:39+0000,1032079326844752_1032485110137507,10202619093110689,0
81,110088349043859_1026464670739551,emad,2015-11-24T19:15:16+0000,1026464670739551_1026470680738950,122134368152835,0
82,110088349043859_1020861251299893,"View/5263
Team/2653
News/2635
Mean/3652
Story/52036
Many/3526

2orth 6ast 5outh 3est .

programming and metaprogramming in the human biocomputer..

226 2025 626 5'5220-362563063533623 652 2226636 62
62'25 652 665622 22 5652636 66
20223056 2262526265 222226 5
5'222632623 6'22 620-0362252623
60226, 25 522 652 55035 60552656
66 203362263 5 36202252236 265
653265565 66 5'656526 66
6306353352202, 66 5'656526 66
5232552202, 62'02 6622 5666563
63063533522025 52635-2262526265565.

22 5220-36256306353352623 6262
665650666, 2032 62 2226636, 5 55
2522526 66 2202523 62236 625635
6306353365 52635-22625262655.

25 50222 6'22 656322 6'2222252256
62 66 66225202 622 26 522 56653262522 655 55522 62'25 26
5'2226636 6525 22 5652636 66 
20223056 222626; 25 6 55522 525626-55 652526235 66 265 56526365 6653625565 6525 56 620-0362252623 62 2'2360326 566265
6'62236 622 6025522 6362636 56
665525 62 36263 55 65256 5525 626
565 522365 62 502622 26265552363622 5563225 22 62'255
200663622.

2025 265 56526365 6025622
6'226 3522636 02 6'226 52236 
5'65625563 565 225 522 522365,
255 6025622 52 6022 62 203626 56
502362236 5 5'56322252352623 
222626 626 2025 56665025 5'5220-
362563063533623 62 522 06623
62 2025 602225.

6'5222522552526
5222336 626 5'656322 52255 2'622526 655.

3525 26226 52223352202 56
362226 6'6556-3636
253 5'5222522552526
26 5635 6325 52 5632622 626 52 502
52223352202 26 6622
5'6236.

62 62262, 52 502
52223352202 652 53526, 55035 5'5222522552526 2'5
655 6'656322 52255 62 25 652 3032. 

3525 5'25 652 3032,
55035 502 620226 2'652 62'226 225226
66 2535226365 02 66
5025 5525 5262222252202,
666023526 66 352502
62 66 563226.

6 5-2-25 53523622 665 230652265?
02 566362025-2025
652202 5525 60226
63526 522 2623052262265 62
5 55 65622050626 
62'5 52322263622
653563, 565 230652265 5022 565
232225 66 20236
23562252202 62 36565622 62226
022050626 66655566? 565
62250506265 20252663622 62 6626355 62'5 265
626522025 6'03636
02205062626, 562565
6622 36602565 5022
605526565: 02 6262 565 230652265 62252622, 02 6262
65565 2'62252622 655.

25 2'6 5 655 6'6252
20336 55 62552-622526226; 25
2'6 5 655 66 602232265 5256565
62 5632-36552536.

25 2522 02 6262 66262636 565 230652265 52 3636 22236 626 565 52325,
02 6262 565 652223 5562 565 2665.

2'652 52252 626 
6365522 226 2025222202 262526 5025522 62'62 3522636 66 230652265 02 522365
65636225 3622522,
02 60256 6236 02 6262 36552526, 02 6262 352632552526
65232252252526.

.26053.

.",2015-11-13T09:33:27+0000,1020861251299893_1021153894603962,111387169202242,0
83,110088349043859_1020847001301318,"View/5263
Team/2653
News/2635
Mean/3652
Story/52036
Many/3526

2orth 6ast 5outh 3est .

metaphysical animal
programming and metaprogramming in the human biocomputer..

Reconciled with what you are is you extract an army of automatons in which everything has already been thought. The standardization of the human race by maintaining the general gloom and injection of a false culture is a short-term target now.

625 353626-2-25 5 20236 5022626?

665 5556235 22352265, 2235225265.
25 2522 3656223 5 5'223522 20336
02 56 352230226 5 665 602665.
5'20336- 02 26 6022 553525 5'0265263-
6022 6236 52 262236 66 2022, 655 2066
6525 56 352632552536.
6362025 5'6263656 665 022255 2220335226265
6262 523 622350362252365 3525 622
222255622 653 55563523 5 22 60222 265
626 5'6226265 6236 626 263252265 62236632565
222263625622 665033525 5 56235 256365
66 202525263 565 35255 623522 56
3666-626! 02 22222 653 6236 62650222
6525 56 6365622, 02  2'5 6525 66 3066565.
252265 522622202,
253 225626 66526 5622.
56 22666, 56 5632622, 56 266526622, 2022 5622.
56 2232622, 56 5525566, 56 252656,
56 6022- 2022 5622.
252265 6262 522622202!  2'5625562 626 503562'25 5025 2522
52626.
626 225222 66 505
665265 5022 66526 66 6652535226.
22662 5'656322 6525
56 3665236 66 5'6263626 62 5025 563362 5026522 55
6552226 26266 5'6250563 62 65622
626 56 505625 6325563 6525 5'652
5 23/56 55525522
253302262563622,
5025 6532023362 565
22622 62 362236362
6023 56503663 565
563225 62 63222266
36266222.
22662 5'656322 6525
56 3665236 66 5'6263626 62 5025 563362 5026522 55
6552226 26266 5'6250563 62 65622
626 56 505625 6325563 6525 5'652
5 23/56 55525522
253302262563622,
5025 6532023362 565
22622 62 362236362
6023 56503663 565
563225 62 63222266
36266222.
2025 555025 62'25
2'6 5 655 66 2022356222202 62236 226 26366352236 66 5'523 66 32 666365
2523622622 62 66 0
66636 2652225; 25
2'6 5 3262 6525 26
'36552252536' 622 
302236 626 565 6306326265 36523665 26 5022 655 66 '5632256565'
6506326265.

223262563622, 202262025, 02 5 2236
26226 2022525202 66
3522636 3666266
60232522, 5 55 5232636 665 20252663522025
55522665 222, 2655
3652622 2022 5236563622 5 56202252236 62'25
6 5 6525 6'22 63563656 6'6202222522025 6'22 22625262 2565656 66 552523 56
2022622 665 6625665
02 665 6530565 66
626562'22 6'52236.

66 3636 626 565
2036365 6625622 
362636 203626 6'226
22222226 66 35226365 66 202265
565 365522025
6362326263622 
23603252265 62236
60265 02 62236
263663522365, 565
620222522025 6'226
66350226 6625622
552523 66 62226362265 35226365 2025 565
5566225 5262222252225 665
6625665 62 665 6530565 66 626562'22 6'52336.

2655 26 36362 655 62
62652202 55 '3655226' 665 522222665 02 
52622222522025 52252 3566032665.

.26053.",2015-11-12T14:15:04+0000,1020847001301318_1020849217967763,111387169202242,0
84,110088349043859_1018058841580134,???? ??? 1000 ??? ????? ?? ???? ??? ?????? ?? ??? ?? ???? ??? ??????: www.ste*pw ??? ?????? ??????? ????? ...,2015-11-06T14:32:38+0000,1018058841580134_1018348131551205,1529218330726174,0
85,110088349043859_1016843401701678,"View/5263
Team/2653
News/2635
Mean/3652
Story/52036
Many/3526

2orth 6ast 5outh 3est .

metaphysical animal
programming and metaprogramming in the human biocomputer..

625 353626-2-25 5 20236 5022626?

665 5556235 22352265, 2235225265.
25 2522 3656223 5 5'223522 20336
02 56 352230226 5 665 602665.
5'20336- 02 26 6022 553525 5'0265263-
6022 6236 52 262236 66 2022, 655 2066
6525 56 352632552536.
6362025 5'6263656 665 022255 2220335226265
6262 523 622350362252365 3525 622
222255622 653 55563523 5 22 60222 265
626 5'6226265 6236 626 263252265 62236632565
222263625622 665033525 5 56235 256365
66 202525263 565 35255 623522 56
3666-626! 02 22222 653 6236 62650222
6525 56 6365622, 02  2'5 6525 66 3066565.
252265 522622202,
253 225626 66526 5622.
56 22666, 56 5632622, 56 266526622, 2022 5622.
56 2232622, 56 5525566, 56 252656,
56 6022- 2022 5622.
252265 6262 522622202!  2'5625562 626 503562'25 5025 2522
52626.
626 225222 66 505
665265 5022 66526 66 6652535226.
22662 5'656322 6525
56 3665236 66 5'6263626 62 5025 563362 5026522 55
6552226 26266 5'6250563 62 65622
626 56 505625 6325563 6525 5'652
5 23/56 55525522
253302262563622,
5025 6532023362 565
22622 62 362236362
6023 56503663 565
563225 62 63222266
36266222.
22662 5'656322 6525
56 3665236 66 5'6263626 62 5025 563362 5026522 55
6552226 26266 5'6250563 62 65622
626 56 505625 6325563 6525 5'652
5 23/56 55525522
253302262563622,
5025 6532023362 565
22622 62 362236362
6023 56503663 565
563225 62 63222266
36266222.
2025 555025 62'25
2'6 5 655 66 2022356222202 62236 226 26366352236 66 5'523 66 32 666365
2523622622 62 66 0
66636 2652225; 25
2'6 5 3262 6525 26
'36552252536' 622 
302236 626 565 6306326265 36523665 26 5022 655 66 '5632256565'
6506326265.

223262563622, 202262025, 02 5 2236
26226 2022525202 66
3522636 3666266
60232522, 5 55 5232636 665 20252663522025
55522665 222, 2655
3652622 2022 5236563622 5 56202252236 62'25
6 5 6525 6'22 63563656 6'6202222522025 6'22 22625262 2565656 66 552523 56
2022622 665 6625665
02 665 6530565 66
626562'22 6'52236.

66 3636 626 565
2036365 6625622 
362636 203626 6'226
22222226 66 35226365 66 202265
565 365522025
6362326263622 
23603252265 62236
60265 02 62236
263663522365, 565
620222522025 6'226
66350226 6625622
552523 66 62226362265 35226365 2025 565
5566225 5262222252225 665
6625665 62 665 6530565 66 626562'22 6'52336.

2655 26 36362 655 62
62652202 55 '3655226' 665 522222665 02 
52622222522025 52252 3566032665.

.26053.",2015-11-02T20:55:38+0000,1016843401701678_1016869851699033,111387169202242,0
86,110088349043859_1016837118368973,"View/5263
Team/2653
News/2635
Mean/3652
Story/52036
Many/3526

2orth 6ast 5outh 3est .

metaphysical animal
programming and metaprogramming in the human biocomputer..

625 353626-2-25 5 20236 5022626?

665 5556235 22352265, 2235225265.
25 2522 3656223 5 5'223522 20336
02 56 352230226 5 665 602665.
5'20336- 02 26 6022 553525 5'0265263-
6022 6236 52 262236 66 2022, 655 2066
6525 56 352632552536.
6362025 5'6263656 665 022255 2220335226265
6262 523 622350362252365 3525 622
222255622 653 55563523 5 22 60222 265
626 5'6226265 6236 626 263252265 62236632565
222263625622 665033525 5 56235 256365
66 202525263 565 35255 623522 56
3666-626! 02 22222 653 6236 62650222
6525 56 6365622, 02  2'5 6525 66 3066565.
252265 522622202,
253 225626 66526 5622.
56 22666, 56 5632622, 56 266526622, 2022 5622.
56 2232622, 56 5525566, 56 252656,
56 6022- 2022 5622.
252265 6262 522622202!  2'5625562 626 503562'25 5025 2522
52626.
626 225222 66 505
665265 5022 66526 66 6652535226.
22662 5'656322 6525
56 3665236 66 5'6263626 62 5025 563362 5026522 55
6552226 26266 5'6250563 62 65622
626 56 505625 6325563 6525 5'652
5 23/56 55525522
253302262563622,
5025 6532023362 565
22622 62 362236362
6023 56503663 565
563225 62 63222266
36266222.
22662 5'656322 6525
56 3665236 66 5'6263626 62 5025 563362 5026522 55
6552226 26266 5'6250563 62 65622
626 56 505625 6325563 6525 5'652
5 23/56 55525522
253302262563622,
5025 6532023362 565
22622 62 362236362
6023 56503663 565
563225 62 63222266
36266222.
2025 555025 62'25
2'6 5 655 66 2022356222202 62236 226 26366352236 66 5'523 66 32 666365
2523622622 62 66 0
66636 2652225; 25
2'6 5 3262 6525 26
'36552252536' 622 
302236 626 565 6306326265 36523665 26 5022 655 66 '5632256565'
6506326265.

223262563622, 202262025, 02 5 2236
26226 2022525202 66
3522636 3666266
60232522, 5 55 5232636 665 20252663522025
55522665 222, 2655
3652622 2022 5236563622 5 56202252236 62'25
6 5 6525 6'22 63563656 6'6202222522025 6'22 22625262 2565656 66 552523 56
2022622 665 6625665
02 665 6530565 66
626562'22 6'52236.

66 3636 626 565
2036365 6625622 
362636 203626 6'226
22222226 66 35226365 66 202265
565 365522025
6362326263622 
23603252265 62236
60265 02 62236
263663522365, 565
620222522025 6'226
66350226 6625622
552523 66 62226362265 35226365 2025 565
5566225 5262222252225 665
6625665 62 665 6530565 66 626562'22 6'52336.

2655 26 36362 655 62
62652202 55 '3655226' 665 522222665 02 
52622222522025 52252 3566032665.

.26053.",2015-11-02T21:07:05+0000,1016837118368973_1016876135031738,111387169202242,0
87,110088349043859_1016787955040556,"View/5263
Team/2653
News/2635
Mean/3652
Story/52036
Many/3526

2orth 6ast 5outh 3est .

metaphysical animal
programming and metaprogramming in the human biocomputer..

56 65556 652 365052, 6335655226-
20336 22 62366252363622 2365
6552652622, 6652226 5 26 62363 626 62656265 32552635 6'522665 523 6'222036356565 325525365.

55 636225202 66 26226 363032552202 652 226 20222202
5065322232626 662302555226 66 55 62366.

56 6365622 652 66352 5 2355635 22
2365 2522 225652 502036 62 5525
62'02 622556 652263 66 6556263 523 26 63222, 62 20236 6625665
20222563622 2622266 66 665235,
652 55 6305622202 66 20236 23065226 62 22 662633222536 62 226 502.

565622303562222536  56 52325522
502-3636 56653522 20336 22 2336256 62 6326522 630265525.

665 5262522, 25 26 36526 626 56 63222, 62526 25 50656622 2306 5022 62 6626522 2306 6'522665-5232636.

55 203352202 66 5262522 5 653223 62 63222 652 226 630266236 2235226 2263526 62 636262226256.

226 5232552202, 653 202236, 626 2022 563656 6262 202223363, 2'652 
26556 62 63222 56 52325522 502-3636 6023 626626363 6525 66
63222.

                                              .26053.",2015-11-02T18:05:33+0000,1016787955040556_1016817788370906,111387169202242,0
